Protein,Test_Methods,Test_Statistics,P_Value,Fold_Change,Adjusted_P_Value
sp|O14974|MYPT1_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,0.9091609514743422,0.19728925371367628
sp|O14979|HNRDL_HUMAN,wilcoxon_signed_rank,151.0,0.2450956031680107,0.818193845189707,0.374948613198369
sp|O15018|PDZD2_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,1.2327822185445696,0.3332833838518074
sp|O15027|SC16A_HUMAN,wilcoxon_signed_rank,125.0,0.07741569727659225,1.1378120916342063,0.15782409992793808
sp|O15031|PLXB2_HUMAN,wilcoxon_signed_rank,128.0,0.09002415090799332,0.8389348406667653,0.17619327088395592
sp|O15042|SR140_HUMAN,wilcoxon_signed_rank,125.0,0.07741569727659225,0.7575195160993345,0.15782409992793808
sp|O15061|SYNEM_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.230271094068586,0.07137481745802585
sp|O15067|PUR4_HUMAN,wilcoxon_signed_rank,108.0,0.029833190143108368,0.7598955558850808,0.07503641483059593
sp|O15075|DCLK1_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,1.2372378755702464,0.06511568169419965
sp|O15078|CE290_HUMAN,wilcoxon_signed_rank,182.0,0.6455853804945946,1.0410705213538962,0.7550973046535607
sp|O15116|LSM1_HUMAN,wilcoxon_signed_rank,178.0,0.5823858305811882,0.9623290144552948,0.6976708938989321
sp|O15118|NPC1_HUMAN,wilcoxon_signed_rank,78.0,0.003438994288444519,1.3598048357080776,0.01406967910506841
sp|O15120|PLCB_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,0.6442290770021712,0.031196469975598586
sp|O15126|SCAM1_HUMAN,wilcoxon_signed_rank,184.0,0.6781789660453796,0.5088799587824366,0.7801008768101095
sp|O15127|SCAM2_HUMAN,wilcoxon_signed_rank,96.0,0.01362369954586029,1.217600982995484,0.04101639530776884
sp|O15143|ARC1B_HUMAN,wilcoxon_signed_rank,87.0,0.007071197032928467,0.7169969121752083,0.02459034388479979
sp|O15144|ARPC2_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,0.7679314472124665,0.031196469975598586
sp|O15145|ARPC3_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,0.7810322428551177,0.06233388953477611
sp|O15151|MDM4_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,0.927410068398505,0.7125473468237666
sp|O15160|RPAC1_HUMAN,wilcoxon_signed_rank,109.0,0.03170907497406006,0.7983153675752643,0.0786011626035714
sp|O15173|PGRC2_HUMAN,wilcoxon_signed_rank,130.0,0.0992795079946518,1.109913923811733,0.1903485253161542
sp|O15178|TBXT_HUMAN / sp|O60806|TBX19_HUMAN,wilcoxon_signed_rank,139.0,0.15023531019687653,1.2923136666964683,0.25804554532384055
sp|O15212|PFD6_HUMAN,wilcoxon_signed_rank,75.0,0.0026621222496032715,1.3289353996954445,0.011437354230838047
sp|O15230|LAMA5_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.1068898848616955,0.2265522334919259
sp|O15231|ZN185_HUMAN,wilcoxon_signed_rank,30.0,1.5139579772949219e-05,0.632314057713949,0.0002783710472428479
sp|O15235|RT12_HUMAN,wilcoxon_signed_rank,195.0,0.8665077835321426,0.9812239521848048,0.9153358690668616
sp|O15247|CLIC2_HUMAN,wilcoxon_signed_rank,84.0,0.0056031495332717896,0.6802505799798927,0.0204794475324991
sp|O15254|ACOX3_HUMAN,wilcoxon_signed_rank,23.0,4.76837158203125e-06,1.4958499063721136,0.00013540482379981045
sp|O15258|RER1_HUMAN,wilcoxon_signed_rank,117.0,0.05049888789653778,0.7213557824479061,0.11319204251073554
sp|O15259|NPHP1_HUMAN,wilcoxon_signed_rank,108.0,0.029833190143108368,1.3275438975291234,0.07503641483059593
sp|O15260|SURF4_HUMAN,wilcoxon_signed_rank,117.0,0.05049888789653778,0.7081545763993095,0.11319204251073554
sp|O15305|PMM2_HUMAN,wilcoxon_signed_rank,187.0,0.7281656339764595,1.0106057652152454,0.8189516938019755
sp|O15344|TRI18_HUMAN,wilcoxon_signed_rank,171.0,0.479096382856369,1.055208913727383,0.6114849843956688
sp|O15355|PPM1G_HUMAN,wilcoxon_signed_rank,39.0,5.529820919036865e-05,0.5543921501319603,0.000671838242796403
sp|O15371|EIF3D_HUMAN,wilcoxon_signed_rank,71.0,0.0018673688173294067,0.65388878753106,0.008811703986591764
sp|O15372|EIF3H_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,0.8776052395900938,0.28438911755438817
sp|O15382|BCAT2_HUMAN,wilcoxon_signed_rank,108.0,0.029833190143108368,1.2267055420492547,0.07503641483059593
sp|O15389|SIGL5_HUMAN / sp|Q08ET2|SIG14_HUMAN,wilcoxon_signed_rank,66.0,0.0011721327900886536,1.347594642318964,0.006222417322605585
sp|O15400|STX7_HUMAN,wilcoxon_signed_rank,26.0,7.964670658111572e-06,1.3139878535347147,0.00019501252289937467
sp|O15455|TLR3_HUMAN,wilcoxon_signed_rank,100.0,0.017886914312839508,1.3455200866953474,0.05127795805693955
sp|O15488|GLYG2_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,1.004974883373725,0.7125473468237666
sp|O15511|ARPC5_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,1.0697005792467196,0.5127691874688641
sp|O15514|RPB4_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,1.2633563627902078,0.16957937344207918
sp|O15533|TPSN_HUMAN,wilcoxon_signed_rank,92.0,0.01025690883398056,0.67892778818526,0.0329912235216305
sp|O15541|R113A_HUMAN,wilcoxon_signed_rank,148.0,0.21827305853366852,0.9138855435140417,0.3435527739924812
sp|O43143|DHX15_HUMAN,wilcoxon_signed_rank,30.0,1.5139579772949219e-05,0.6739762394218476,0.0002783710472428479
sp|O43148|MCES_HUMAN,wilcoxon_signed_rank,140.0,0.156909741461277,0.8313716009504009,0.26570566311667904
sp|O43150|ASAP2_HUMAN,wilcoxon_signed_rank,148.0,0.21827305853366852,1.1873532469901762,0.3435527739924812
sp|O43155|FLRT2_HUMAN,wilcoxon_signed_rank,102.0,0.020409412682056427,1.2374591064212521,0.05661547483305711
sp|O43157|PLXB1_HUMAN,wilcoxon_signed_rank,138.0,0.14377250522375107,0.8666182603888438,0.24962527227524653
sp|O43164|PJA2_HUMAN,wilcoxon_signed_rank,114.0,0.042608387768268585,1.2780767527553747,0.09873377735389711
sp|O43169|CYB5B_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.2071530220941702,0.04835915694304977
sp|O43172|PRP4_HUMAN,wilcoxon_signed_rank,132.0,0.10925160348415375,0.8360860037507719,0.20496420841299995
sp|O43175|SERA_HUMAN,wilcoxon_signed_rank,11.0,4.0978193283081055e-07,0.44247991055221364,2.9351395457538207e-05
sp|O43181|NDUS4_HUMAN,wilcoxon_signed_rank,194.0,0.8489041775465012,1.0293287800289073,0.903502139730685
sp|O43236|SEPT4_HUMAN,wilcoxon_signed_rank,89.0,0.008224666118621826,0.7406607288340719,0.02787441575089417
sp|O43237|DC1L2_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.1118598649481144,0.07137481745802585
sp|O43242|PSMD3_HUMAN,wilcoxon_signed_rank,149.0,0.22697687149047852,0.8381973876956006,0.35446209120820255
sp|O43251|RFOX2_HUMAN / sp|Q9NWB1|RFOX1_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,0.7081731872542384,0.038858279623827256
sp|O43286|B4GT5_HUMAN,wilcoxon_signed_rank,176.0,0.551873967051506,0.88462867150872,0.6744189375808957
sp|O43290|SNUT1_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,1.2246888402260456,0.3235194128168666
sp|O43292|GPAA1_HUMAN,wilcoxon_signed_rank,100.0,0.017886914312839508,0.6267678449486461,0.05127795805693955
sp|O43294|TGFI1_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,0.9116219132171562,0.36392374319476123
sp|O43301|HS12A_HUMAN,wilcoxon_signed_rank,187.0,0.7281656339764595,0.9502828610122299,0.8189516938019755
sp|O43306|ADCY6_HUMAN,wilcoxon_signed_rank,164.0,0.38639477640390396,1.3786641044934789,0.5251510993946007
sp|O43310|CTIF_HUMAN,wilcoxon_signed_rank,120.0,0.05953092873096466,1.5484000311095436,0.12915412612111185
sp|O43312|MTSS1_HUMAN,wilcoxon_signed_rank,162.0,0.3620011880993843,1.62242257164834,0.5016585913049221
sp|O43318|M3K7_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,1.2386373397264374,0.19728925371367628
sp|O43324|MCA3_HUMAN,wilcoxon_signed_rank,130.0,0.0992795079946518,0.8118851716734801,0.1903485253161542
sp|O43353|RIPK2_HUMAN,wilcoxon_signed_rank,54.0,0.0003418475389480591,1.5510650116116973,0.002437632005069444
sp|O43390|HNRPR_HUMAN,wilcoxon_signed_rank,31.0,1.765042543411255e-05,0.5142665608078086,0.00030469205632484216
sp|O43396|TXNL1_HUMAN,wilcoxon_signed_rank,167.0,0.4247525781393051,0.8388244153265048,0.5634017751493988
sp|O43399|TPD54_HUMAN,wilcoxon_signed_rank,72.0,0.0020434409379959106,1.352136314262917,0.009493197542538603
sp|O43402|EMC8_HUMAN,wilcoxon_signed_rank,180.0,0.6136380508542061,0.5369655447824866,0.7267643154119781
sp|O43414|ERI3_HUMAN,wilcoxon_signed_rank,87.0,0.007071197032928467,0.7503769843070123,0.02459034388479979
sp|O43432|IF4G3_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,0.9891501417646921,0.8779541194978175
sp|O43447|PPIH_HUMAN,wilcoxon_signed_rank,149.0,0.22697687149047852,1.079187815857418,0.35446209120820255
sp|O43464|HTRA2_HUMAN,wilcoxon_signed_rank,75.0,0.0026621222496032715,0.7861474646131444,0.011437354230838047
sp|O43488|ARK72_HUMAN,wilcoxon_signed_rank,158.0,0.3160962611436844,0.9315317283635864,0.45322556236287465
sp|O43491|E41L2_HUMAN,wilcoxon_signed_rank,20.0,2.7641654014587402e-06,0.705496692007327,9.612485334493111e-05
sp|O43493|TGON2_HUMAN,wilcoxon_signed_rank,25.0,6.735324859619141e-06,1.6747784619557669,0.00017471796757466084
sp|O43504|LTOR5_HUMAN,wilcoxon_signed_rank,102.0,0.020409412682056427,1.416761831312108,0.05661547483305711
sp|O43508|TNF12_HUMAN,wilcoxon_signed_rank,145.0,0.1935620754957199,1.101342974320408,0.31381905415674316
sp|O43516|WIPF1_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,1.2842972895826037,0.16957937344207918
sp|O43556|SGCE_HUMAN,wilcoxon_signed_rank,23.0,4.76837158203125e-06,1.7988191395569468,0.00013540482379981045
sp|O43567|RNF13_HUMAN,wilcoxon_signed_rank,182.0,0.6455853804945946,0.9557149510829983,0.7550973046535607
sp|O43583|DENR_HUMAN,wilcoxon_signed_rank,93.0,0.01102352887392044,1.3057192331485508,0.03484974642025309
sp|O43598|DNPH1_HUMAN,wilcoxon_signed_rank,166.0,0.4117337390780449,0.9378555368155885,0.5497802487021529
sp|O43602|DCX_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.4015336577084327,0.07137481745802585
sp|O43617|TPPC3_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,0.7717846686615795,0.02170303551229968
sp|O43633|CHM2A_HUMAN,wilcoxon_signed_rank,158.0,0.3160962611436844,1.1091088571417556,0.45322556236287465
sp|O43639|NCK2_HUMAN,wilcoxon_signed_rank,80.0,0.004060737788677216,0.7503827912558472,0.01603907872252013
sp|O43657|TSN6_HUMAN,wilcoxon_signed_rank,74.0,0.0024397894740104675,1.4511356317165918,0.010771434853519994
sp|O43665|RGS10_HUMAN,wilcoxon_signed_rank,121.0,0.06281394511461258,1.2671308885199857,0.13469353110144136
sp|O43674|NDUB5_HUMAN,wilcoxon_signed_rank,203.0,1.0,0.9691288916859117,1.0
sp|O43676|NDUB3_HUMAN,wilcoxon_signed_rank,126.0,0.08145394921302795,0.8292533084951751,0.1636924213874879
sp|O43678|NDUA2_HUMAN,wilcoxon_signed_rank,98.0,0.01563260704278946,1.1324506736318278,0.0457444397550894
sp|O43681|GET3_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,1.0295147973030374,0.8779541194978175
sp|O43684|BUB3_HUMAN,wilcoxon_signed_rank,81.0,0.004406772553920746,0.8069438620680904,0.017082472929132196
sp|O43707|ACTN4_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,0.7074625246108239,0.031196469975598586
sp|O43708|MAAI_HUMAN,wilcoxon_signed_rank,171.0,0.479096382856369,0.9959519518666008,0.6114849843956688
sp|O43715|TRIA1_HUMAN,wilcoxon_signed_rank,100.0,0.017886914312839508,1.592033966322253,0.05127795805693955
sp|O43716|GATC_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.176399834535819,0.2265522334919259
sp|O43719|HTSF1_HUMAN,wilcoxon_signed_rank,77.0,0.003160528838634491,0.6703568841841623,0.013166126646360174
sp|O43747|AP1G1_HUMAN,wilcoxon_signed_rank,90.0,0.008859716355800629,0.5593928551790762,0.029464850167350808
sp|O43760|SNG2_HUMAN,wilcoxon_signed_rank,160.0,0.33856552094221115,1.0780891582524437,0.47773476477555754
sp|O43765|SGTA_HUMAN,wilcoxon_signed_rank,118.0,0.053377434611320496,1.0833580373768348,0.11831792549640972
sp|O43768|ENSA_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,1.3763240419718312,0.038858279623827256
sp|O43772|MCAT_HUMAN,wilcoxon_signed_rank,101.0,0.019113145768642426,0.8757711966522835,0.053987043286471456
sp|O43776|SYNC_HUMAN,wilcoxon_signed_rank,132.0,0.10925160348415375,0.7285275262065489,0.20496420841299995
sp|O43805|SSNA1_HUMAN,wilcoxon_signed_rank,195.0,0.8643835874638635,0.23837006228256594,0.9153358690668616
sp|O43809|CPSF5_HUMAN,wilcoxon_signed_rank,78.0,0.003438994288444519,0.8031713537440496,0.01406967910506841
sp|O43813|LANC1_HUMAN,wilcoxon_signed_rank,133.0,0.11451615393161774,1.1584312851098193,0.2115331111308058
sp|O43815|STRN_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.0502128060159435,0.3032591279317327
sp|O43837|IDH3B_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,0.7957947373859193,0.038858279623827256
sp|O43847|NRDC_HUMAN,wilcoxon_signed_rank,156.0,0.2945980280637741,1.0515885141592944,0.43050424381183067
sp|O43852|CALU_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,0.9213306063982251,0.5127691874688641
sp|O43865|SAHH2_HUMAN,wilcoxon_signed_rank,44.0,0.00010570138692855835,0.5517398763138177,0.0010458988780827866
sp|O43866|CD5L_HUMAN,wilcoxon_signed_rank,162.0,0.3620011880993843,1.0986828854898394,0.5016585913049221
sp|O43896|KIF1C_HUMAN,wilcoxon_signed_rank,172.0,0.49323366582393646,0.9626353257527237,0.6233943540397869
sp|O43920|NDUS5_HUMAN,wilcoxon_signed_rank,40.0,6.318092346191406e-05,0.6355193508344722,0.0007359350769265184
sp|O43924|PDE6D_HUMAN,wilcoxon_signed_rank,175.0,0.5369088649749756,0.9585699023536105,0.6622013988730167
sp|O60216|RAD21_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,1.4539702985384182,0.014938912938328011
sp|O60220|TIM8A_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.0836583153078008,0.2265522334919259
sp|O60229|KALRN_HUMAN / sp|O75962|TRIO_HUMAN,wilcoxon_signed_rank,171.0,0.479096382856369,0.9767183091227067,0.6114849843956688
sp|O60232|ZNRD2_HUMAN,wilcoxon_signed_rank,84.0,0.0056031495332717896,1.4578798618644553,0.0204794475324991
sp|O60234|GMFG_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,1.1123407903270854,0.24218325284916326
sp|O60237|MYPT2_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,0.8423458387473027,0.16957937344207918
sp|O60238|BNI3L_HUMAN,wilcoxon_signed_rank,160.0,0.33856552094221115,1.0275379141789627,0.47773476477555754
sp|O60240|PLIN1_HUMAN,wilcoxon_signed_rank,10.0,3.203749656677246e-07,1.7518324584351255,2.4798055810313072e-05
sp|O60256|KPRB_HUMAN,wilcoxon_signed_rank,125.0,0.07741569727659225,0.8529996620484274,0.15782409992793808
sp|O60260|PRKN_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.2121195000194867,0.07137481745802585
sp|O60271|JIP4_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,1.173453495563431,0.014938912938328011
sp|O60279|SUSD5_HUMAN,wilcoxon_signed_rank,24.0,5.677342414855957e-06,0.37705486101659014,0.0001530649789263693
sp|O60313|OPA1_HUMAN,wilcoxon_signed_rank,180.0,0.6136380508542061,0.8407049528797311,0.7267643154119781
sp|O60331|PI51C_HUMAN,wilcoxon_signed_rank,108.0,0.029833190143108368,0.7980343820209996,0.07503641483059593
sp|O60437|PEPL_HUMAN,wilcoxon_signed_rank,112.0,0.0379299521446228,1.2102342892809053,0.09042515665277934
sp|O60443|GSDME_HUMAN,wilcoxon_signed_rank,168.0,0.43800119310617447,0.9832576031622824,0.5758815686894606
sp|O60462|NRP2_HUMAN,wilcoxon_signed_rank,167.0,0.4247525781393051,1.0884893439300012,0.5634017751493988
sp|O60488|ACSL4_HUMAN,wilcoxon_signed_rank,54.0,0.0003418475389480591,1.2162041649630893,0.002437632005069444
sp|O60493|SNX3_HUMAN,wilcoxon_signed_rank,112.0,0.0379299521446228,1.1067256472869267,0.09042515665277934
sp|O60496|DOK2_HUMAN,wilcoxon_signed_rank,182.0,0.6455853804945946,0.6605390902446027,0.7550973046535607
sp|O60502|OGA_HUMAN,wilcoxon_signed_rank,134.0,0.1199713721871376,0.8763817875128516,0.21899681062231777
sp|O60504|VINEX_HUMAN,wilcoxon_signed_rank,138.0,0.14377250522375107,1.0867357827422497,0.24962527227524653
sp|O60506|HNRPQ_HUMAN,wilcoxon_signed_rank,65.0,0.0010645166039466858,0.6840245816548242,0.005778976450611024
sp|O60516|4EBP3_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,0.9493273237569179,0.8300134042379971
sp|O60518|RNBP6_HUMAN / sp|O00410|IPO5_HUMAN,wilcoxon_signed_rank,151.0,0.2450956031680107,1.7313456538166772,0.374948613198369
sp|O60547|GMDS_HUMAN,wilcoxon_signed_rank,72.0,0.0020434409379959106,1.268997046306592,0.009493197542538603
sp|O60551|NMT2_HUMAN,wilcoxon_signed_rank,74.0,0.0024397894740104675,1.2440606966361194,0.010771434853519994
sp|O60568|PLOD3_HUMAN,wilcoxon_signed_rank,73.0,0.0022339224815368652,0.7060528504642851,0.010104235616301053
sp|O60610|DIAP1_HUMAN,wilcoxon_signed_rank,70.0,0.0017047896981239319,1.4466315318514396,0.008255586035617305
sp|O60613|SEP15_HUMAN,wilcoxon_signed_rank,203.0,1.0,1.0134968969714255,1.0
sp|O60637|TSN3_HUMAN,wilcoxon_signed_rank,190.0,0.7792982533574104,0.9520724836528617,0.8552143420677367
sp|O60664|PLIN3_HUMAN,wilcoxon_signed_rank,12.0,5.21540641784668e-07,1.8223870425697943,3.575533628463746e-05
sp|O60669|MOT2_HUMAN,wilcoxon_signed_rank,139.0,0.15023531019687653,1.17647533209687,0.25804554532384055
sp|O60674|JAK2_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,0.8868982614993698,0.3332833838518074
sp|O60678|ANM3_HUMAN,wilcoxon_signed_rank,114.0,0.042608387768268585,0.7401791110915596,0.09873377735389711
sp|O60684|IMA7_HUMAN / sp|P52294|IMA5_HUMAN / sp|O15131|IMA6_HUMAN,wilcoxon_signed_rank,195.0,0.8665077835321426,1.0585496370674967,0.9153358690668616
sp|O60701|UGDH_HUMAN,wilcoxon_signed_rank,120.0,0.05953092873096466,0.776634835335108,0.12915412612111185
sp|O60711|LPXN_HUMAN,wilcoxon_signed_rank,169.0,0.4514767527580261,1.2251988839033643,0.5881207753761584
sp|O60716|CTND1_HUMAN,wilcoxon_signed_rank,124.0,0.07353667169809341,1.116959373408513,0.15217873543732227
sp|O60749|SNX2_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,0.9298653311806547,0.48906637015898863
sp|O60760|HPGDS_HUMAN,wilcoxon_signed_rank,162.0,0.3620011880993843,0.7902691037646032,0.5016585913049221
sp|O60762|DPM1_HUMAN,wilcoxon_signed_rank,60.0,0.0006467849016189575,0.22745273628911575,0.003964138879782091
sp|O60763|USO1_HUMAN,wilcoxon_signed_rank,36.0,3.663450479507446e-05,1.3620321759082705,0.0004966355607671253
sp|O60784|TOM1_HUMAN,wilcoxon_signed_rank,40.0,6.318092346191406e-05,1.3666941115933562,0.0007359350769265184
sp|O60828|PQBP1_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,0.8129970908682032,0.2265522334919259
sp|O60832|DKC1_HUMAN,wilcoxon_signed_rank,176.0,0.551873967051506,1.1066918370519527,0.6744189375808957
sp|O60841|IF2P_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,1.2868002903319251,0.24218325284916326
sp|O60861|GAS7_HUMAN,wilcoxon_signed_rank,116.0,0.04774715006351471,1.5217701490643483,0.10762732416853316
sp|O60869|EDF1_HUMAN,wilcoxon_signed_rank,203.0,1.0,1.063553271571229,1.0
sp|O60879|DIAP2_HUMAN,wilcoxon_signed_rank,124.0,0.07353667169809341,21.827419861934164,0.15217873543732227
sp|O60884|DNJA2_HUMAN,wilcoxon_signed_rank,154.0,0.27407141774892807,0.9109015734772365,0.408341736658524
sp|O60885|BRD4_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,0.3370323777737887,0.8779541194978175
sp|O60888|CUTA_HUMAN,wilcoxon_signed_rank,155.0,0.2842133492231369,1.0971430553981814,0.4189004493003176
sp|O60925|PFD1_HUMAN,wilcoxon_signed_rank,66.0,0.0011721327900886536,1.3169265243025676,0.006222417322605585
sp|O60927|PP1RB_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.0529247507542485,0.3032591279317327
sp|O60934|NBN_HUMAN,wilcoxon_signed_rank,140.0,0.156909741461277,0.7334789030656335,0.26570566311667904
sp|O60936|NOL3_HUMAN,wilcoxon_signed_rank,128.0,0.09002415090799332,1.0750281117937321,0.17619327088395592
sp|O75015|FCG3B_HUMAN,wilcoxon_signed_rank,87.0,0.007071197032928467,1.434790359469163,0.02459034388479979
sp|O75023|LIRB5_HUMAN,wilcoxon_signed_rank,94.0,0.011838570237159729,1.189617189148608,0.03679617782909944
sp|O75083|WDR1_HUMAN,wilcoxon_signed_rank,186.0,0.7113664001226425,1.0063120577059772,0.805532646103955
sp|O75094|SLIT3_HUMAN,wilcoxon_signed_rank,50.0,0.00021760910749435425,0.6649358706849908,0.0017463312823836224
sp|O75110|ATP9A_HUMAN,wilcoxon_signed_rank,160.0,0.33856552094221115,0.825438266672218,0.47773476477555754
sp|O75112|LDB3_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,0.8787445533588748,0.7125473468237666
sp|O75113|N4BP1_HUMAN,wilcoxon_signed_rank,44.0,0.00010570138692855835,1.5961966071099851,0.0010458988780827866
sp|O75116|ROCK2_HUMAN,wilcoxon_signed_rank,185.0,0.6947018131613731,0.9491243353551693,0.7922704375858911
sp|O75122|CLAP2_HUMAN,wilcoxon_signed_rank,98.0,0.01563260704278946,0.9597256010349576,0.0457444397550894
sp|O75131|CPNE3_HUMAN,wilcoxon_signed_rank,62.0,0.0007921457290649414,0.7225084291711165,0.0046303378243394075
sp|O75144|ICOSL_HUMAN,wilcoxon_signed_rank,174.0,0.5221440717577934,2.395746502067101,0.6488268773603446
sp|O75153|CLU_HUMAN,wilcoxon_signed_rank,84.0,0.0056031495332717896,0.6690765857056079,0.0204794475324991
sp|O75157|T22D2_HUMAN,wilcoxon_signed_rank,114.0,0.042608387768268585,1.2562452292727084,0.09873377735389711
sp|O75167|PHAR2_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.4414472401140241,0.04835915694304977
sp|O75175|CNOT3_HUMAN,wilcoxon_signed_rank,82.0,0.004778154194355011,1.3462199054008923,0.01811245022014984
sp|O75191|XYLB_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,1.2836515191393092,0.014938912938328011
sp|O75208|COQ9_HUMAN,wilcoxon_signed_rank,109.0,0.03170907497406006,1.1754113598501263,0.0786011626035714
sp|O75223|GGCT_HUMAN,wilcoxon_signed_rank,159.0,0.3272097110748291,1.0751603280375692,0.46540586942741696
sp|O75251|NDUS7_HUMAN,wilcoxon_signed_rank,111.0,0.03575380891561508,0.8227988908687646,0.08665784292224078
sp|O75306|NDUS2_HUMAN,wilcoxon_signed_rank,155.0,0.2842133492231369,1.11143176171999,0.4189004493003176
sp|O75312|ZPR1_HUMAN,wilcoxon_signed_rank,203.0,1.0,0.9753791285868229,1.0
sp|O75323|NIPS2_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,0.6823714339589593,0.038858279623827256
sp|O75334|LIPA2_HUMAN / sp|Q13136|LIPA1_HUMAN,wilcoxon_signed_rank,113.0,0.040213532745838165,1.5245200986501861,0.09446145063498647
